id,referencia,poliza_id,vehiculo_id,asegurado_id,fecha_siniestro,lugar,responsable,importe_estimada,estado
1352,SIN001352,876,397,327,2023-05-02,Málaga,True,4353.64,ABIERTA
1353,SIN001353,616,735,504,2024-06-24,Alicante,True,4341.45,EN_TRAMITE
1354,SIN001354,294,579,984,2021-07-25,Sevilla,False,3817.47,EN_TRAMITE
1355,SIN001355,777,51,755,2024-03-09,Bilbao,True,1872.17,ABIERTA
1356,SIN001356,665,353,666,2022-08-23,Madrid,False,3934.08,ABIERTA
1357,SIN001357,987,583,778,2023-09-22,Palma,True,2285.16,ABIERTA
1358,SIN001358,960,39,975,2020-11-24,Valencia,False,3945.08,EN_TRAMITE
1359,SIN001359,885,412,604,2024-05-25,Valencia,False,674.04,CERRADA
1360,SIN001360,889,67,814,2022-06-02,Zaragoza,False,514.5,CERRADA
1361,SIN001361,399,701,633,2023-06-29,Bilbao,True,4651.29,EN_TRAMITE
1362,SIN001362,416,130,491,2023-08-16,Madrid,True,3035.52,ABIERTA
1363,SIN001363,590,716,390,2020-05-19,Alicante,True,3987.94,ABIERTA
1364,SIN001364,205,496,851,2020-09-28,Palma,False,3770.29,EN_TRAMITE
1365,SIN001365,816,142,283,2020-08-18,Bilbao,True,3303.63,EN_TRAMITE
1366,SIN001366,853,494,247,2020-02-14,Valencia,False,1367.94,ABIERTA
1367,SIN001367,724,282,361,2021-01-05,Málaga,False,4963.88,ABIERTA
1368,SIN001368,291,254,477,2024-01-12,Barcelona,True,301.62,EN_TRAMITE
1369,SIN001369,80,303,458,2022-09-30,Valencia,True,3886.34,ABIERTA
1370,SIN001370,888,700,371,2020-03-19,Madrid,False,1769.28,CERRADA
1371,SIN001371,695,929,827,2024-02-21,Bilbao,False,3332.75,CERRADA
1372,SIN001372,627,573,588,2020-10-16,Madrid,True,2472.52,CERRADA
1373,SIN001373,947,912,388,2021-06-30,Palma,True,2479.76,CERRADA
1374,SIN001374,331,960,645,2021-01-26,Murcia,False,4074.58,EN_TRAMITE
1375,SIN001375,168,429,882,2024-07-27,Zaragoza,True,3157.19,ABIERTA
1376,SIN001376,948,811,831,2022-12-07,Murcia,False,3904.06,EN_TRAMITE
1377,SIN001377,322,598,239,2022-04-20,Alicante,False,2984.4,CERRADA
1378,SIN001378,308,517,241,2024-06-28,Zaragoza,True,3591.36,ABIERTA
1379,SIN001379,161,495,413,2022-05-09,Valencia,True,3403.32,ABIERTA
1380,SIN001380,820,768,440,2020-01-17,Zaragoza,False,1256.58,ABIERTA
1381,SIN001381,154,620,839,2022-02-27,Sevilla,False,2981.22,EN_TRAMITE
1382,SIN001382,445,407,400,2022-05-22,Valencia,True,2424.0,CERRADA
1383,SIN001383,355,142,34,2023-11-06,Valencia,False,678.64,EN_TRAMITE
1384,SIN001384,665,523,204,2024-03-31,Madrid,False,1192.73,EN_TRAMITE
1385,SIN001385,372,415,917,2023-05-11,Málaga,False,4928.99,EN_TRAMITE
1386,SIN001386,547,339,174,2024-01-27,Bilbao,False,4508.04,CERRADA
1387,SIN001387,560,714,703,2024-10-13,Sevilla,False,4402.98,ABIERTA
1388,SIN001388,373,686,295,2021-09-10,Zaragoza,True,4609.24,ABIERTA
1389,SIN001389,197,932,413,2023-06-07,Zaragoza,True,3852.62,CERRADA
1390,SIN001390,817,972,103,2021-03-16,Sevilla,True,3901.2,ABIERTA
1391,SIN001391,879,58,580,2024-08-08,Bilbao,True,2093.98,ABIERTA
1392,SIN001392,937,481,225,2024-08-05,Palma,False,523.54,CERRADA
1393,SIN001393,296,178,750,2021-09-21,Sevilla,True,3503.37,EN_TRAMITE
1394,SIN001394,607,930,373,2023-01-18,Barcelona,False,2766.75,ABIERTA
1395,SIN001395,879,228,565,2024-11-05,Palma,True,465.51,EN_TRAMITE
1396,SIN001396,867,14,400,2023-04-08,Valencia,False,1768.63,ABIERTA
1397,SIN001397,555,539,920,2021-02-21,Sevilla,True,4876.02,EN_TRAMITE
1398,SIN001398,275,6,14,2023-02-05,Málaga,True,3795.06,ABIERTA
1399,SIN001399,609,633,163,2022-03-16,Palma,True,3565.53,CERRADA
1400,SIN001400,364,610,931,2024-01-27,Murcia,True,2063.34,CERRADA
1401,SIN001401,116,783,222,2024-07-29,Murcia,False,4406.26,ABIERTA
1402,SIN001402,55,406,17,2021-03-16,Zaragoza,False,3300.63,CERRADA
1403,SIN001403,176,314,2,2023-11-14,Palma,False,2165.63,EN_TRAMITE
1404,SIN001404,589,66,378,2022-10-19,Murcia,False,4699.06,EN_TRAMITE
1405,SIN001405,416,58,763,2022-09-16,Madrid,False,804.53,CERRADA
1406,SIN001406,55,115,902,2024-09-25,Barcelona,False,2420.86,EN_TRAMITE
1407,SIN001407,542,166,389,2020-05-05,Málaga,False,3354.39,ABIERTA
1408,SIN001408,147,721,458,2022-04-22,Alicante,False,1793.27,ABIERTA
1409,SIN001409,182,278,35,2024-06-22,Palma,False,4393.08,ABIERTA
1410,SIN001410,6,417,933,2022-06-23,Barcelona,True,3298.48,ABIERTA
1411,SIN001411,83,337,297,2024-03-29,Palma,True,629.65,ABIERTA
1412,SIN001412,659,947,35,2023-03-27,Bilbao,False,4770.38,CERRADA
1413,SIN001413,37,29,20,2020-01-24,Barcelona,True,1662.72,CERRADA
1414,SIN001414,229,756,959,2021-03-18,Valencia,False,2118.89,ABIERTA
1415,SIN001415,80,223,319,2024-01-13,Madrid,True,4561.28,CERRADA
1416,SIN001416,777,685,248,2020-03-03,Palma,False,2376.91,CERRADA
1417,SIN001417,323,638,999,2024-12-20,Sevilla,True,494.77,CERRADA
1418,SIN001418,991,729,277,2020-12-06,Zaragoza,False,4272.09,EN_TRAMITE
1419,SIN001419,609,73,225,2020-10-29,Sevilla,False,2012.4,ABIERTA
1420,SIN001420,165,475,256,2022-05-09,Madrid,False,4623.72,ABIERTA
1421,SIN001421,794,311,633,2024-02-11,Alicante,True,2573.01,EN_TRAMITE
1422,SIN001422,202,533,225,2023-09-25,Bilbao,False,4840.73,ABIERTA
1423,SIN001423,52,544,489,2022-11-12,Barcelona,True,577.97,CERRADA
1424,SIN001424,468,638,637,2021-11-26,Zaragoza,False,1488.26,ABIERTA
1425,SIN001425,798,176,329,2023-09-08,Palma,True,4513.23,ABIERTA
1426,SIN001426,732,218,717,2020-05-07,Zaragoza,True,3880.03,EN_TRAMITE
1427,SIN001427,499,639,919,2024-03-31,Barcelona,True,2343.66,CERRADA
1428,SIN001428,22,948,109,2022-04-15,Madrid,True,4011.42,EN_TRAMITE
1429,SIN001429,271,395,687,2024-05-28,Zaragoza,False,2922.72,EN_TRAMITE
1430,SIN001430,849,881,873,2023-04-13,Barcelona,False,4427.58,EN_TRAMITE
1431,SIN001431,143,92,150,2021-02-05,Palma,False,4671.44,EN_TRAMITE
1432,SIN001432,469,321,270,2023-06-19,Málaga,True,2290.67,EN_TRAMITE
1433,SIN001433,766,591,714,2023-01-02,Alicante,False,2825.67,EN_TRAMITE
1434,SIN001434,594,562,122,2021-05-16,Barcelona,True,1826.16,ABIERTA
1435,SIN001435,675,295,752,2022-09-08,Zaragoza,True,2783.61,EN_TRAMITE
1436,SIN001436,463,818,820,2020-08-11,Sevilla,True,1441.63,ABIERTA
1437,SIN001437,104,611,168,2023-08-03,Zaragoza,False,2306.73,EN_TRAMITE
1438,SIN001438,897,913,833,2020-07-12,Sevilla,True,377.48,ABIERTA
1439,SIN001439,613,427,343,2020-07-03,Murcia,False,4551.88,ABIERTA
1440,SIN001440,466,989,989,2024-08-23,Bilbao,False,2903.07,EN_TRAMITE
1441,SIN001441,966,770,466,2022-12-15,Zaragoza,False,4603.49,CERRADA
1442,SIN001442,804,965,375,2020-03-13,Valencia,True,1043.78,EN_TRAMITE
1443,SIN001443,846,941,919,2020-10-24,Alicante,True,2365.67,EN_TRAMITE
1444,SIN001444,334,898,505,2024-07-17,Sevilla,False,1003.12,EN_TRAMITE
1445,SIN001445,292,886,836,2022-10-17,Bilbao,True,575.41,EN_TRAMITE
1446,SIN001446,783,127,80,2021-08-23,Murcia,True,2234.65,CERRADA
1447,SIN001447,114,680,927,2022-08-29,Alicante,False,3785.69,CERRADA
1448,SIN001448,623,802,572,2022-03-25,Zaragoza,False,4097.39,CERRADA
1449,SIN001449,449,934,83,2023-01-08,Palma,True,4433.21,ABIERTA
1450,SIN001450,495,50,207,2024-02-18,Málaga,True,4409.18,ABIERTA
1451,SIN001451,32,740,772,2024-10-01,Valencia,True,788.54,CERRADA
1452,SIN001452,30,406,614,2022-06-15,Palma,True,419.89,CERRADA
1453,SIN001453,40,980,374,2020-05-22,Sevilla,True,2720.11,ABIERTA
1454,SIN001454,325,798,58,2020-06-03,Valencia,True,1776.74,CERRADA
1455,SIN001455,199,264,800,2023-06-12,Sevilla,True,2684.54,CERRADA
1456,SIN001456,898,686,482,2022-05-21,Madrid,False,1093.09,CERRADA
1457,SIN001457,70,732,235,2020-04-05,Alicante,True,1278.72,CERRADA
1458,SIN001458,588,603,191,2021-06-23,Palma,True,1708.44,EN_TRAMITE
1459,SIN001459,471,657,351,2021-02-14,Alicante,False,1030.92,CERRADA
1460,SIN001460,663,195,341,2022-01-05,Barcelona,True,4903.73,CERRADA
1461,SIN001461,56,355,610,2024-06-07,Murcia,False,592.95,CERRADA
1462,SIN001462,757,815,358,2021-04-21,Málaga,False,1160.88,CERRADA
1463,SIN001463,800,632,368,2020-03-28,Palma,True,2719.06,CERRADA
1464,SIN001464,64,326,169,2022-10-02,Madrid,False,3118.95,ABIERTA
1465,SIN001465,401,820,693,2020-01-08,Bilbao,False,3587.21,EN_TRAMITE
1466,SIN001466,303,596,713,2024-05-12,Bilbao,False,2607.23,EN_TRAMITE
1467,SIN001467,623,600,841,2022-07-21,Alicante,False,2054.33,EN_TRAMITE
1468,SIN001468,345,311,981,2023-06-21,Bilbao,False,4272.78,CERRADA
1469,SIN001469,920,65,930,2024-03-06,Barcelona,True,4853.17,ABIERTA
1470,SIN001470,998,223,495,2022-06-29,Palma,False,1351.23,EN_TRAMITE
1471,SIN001471,245,520,491,2021-07-16,Madrid,True,2787.29,CERRADA
1472,SIN001472,980,673,395,2021-01-09,Bilbao,False,3972.31,CERRADA
1473,SIN001473,747,733,536,2020-08-13,Alicante,False,2436.03,ABIERTA
1474,SIN001474,2,878,381,2024-03-18,Sevilla,True,1588.18,EN_TRAMITE
1475,SIN001475,949,210,444,2021-04-02,Madrid,False,1650.6,ABIERTA
1476,SIN001476,39,513,448,2022-06-08,Palma,True,3984.09,EN_TRAMITE
1477,SIN001477,350,58,988,2022-12-06,Alicante,True,2179.14,EN_TRAMITE
1478,SIN001478,983,246,405,2021-11-27,Madrid,False,2784.39,ABIERTA
1479,SIN001479,971,576,962,2022-07-21,Sevilla,True,4601.29,EN_TRAMITE
1480,SIN001480,969,879,980,2022-12-20,Palma,False,2168.29,ABIERTA
1481,SIN001481,193,688,975,2023-08-25,Madrid,False,1488.19,ABIERTA
1482,SIN001482,403,632,454,2020-08-19,Madrid,True,3354.0,ABIERTA
1483,SIN001483,422,64,381,2023-10-12,Palma,True,841.9,CERRADA
1484,SIN001484,571,554,51,2021-09-09,Bilbao,True,1238.53,EN_TRAMITE
1485,SIN001485,847,607,407,2022-04-12,Murcia,False,3407.89,ABIERTA
1486,SIN001486,599,144,160,2024-10-14,Bilbao,False,3656.81,ABIERTA
1487,SIN001487,472,619,410,2022-11-03,Madrid,True,3413.09,CERRADA
1488,SIN001488,870,73,1000,2021-11-03,Barcelona,True,4781.67,EN_TRAMITE
1489,SIN001489,697,857,324,2024-01-14,Valencia,True,4055.36,CERRADA
1490,SIN001490,969,160,135,2024-03-15,Alicante,False,4489.9,CERRADA
1491,SIN001491,137,518,870,2021-06-16,Sevilla,False,3781.79,EN_TRAMITE
1492,SIN001492,227,62,473,2021-04-26,Alicante,False,4448.77,ABIERTA
1493,SIN001493,62,79,529,2024-11-27,Murcia,False,3187.23,ABIERTA
1494,SIN001494,157,820,462,2024-05-21,Sevilla,True,4527.85,CERRADA
1495,SIN001495,464,69,127,2021-09-27,Alicante,False,2168.95,EN_TRAMITE
1496,SIN001496,10,265,77,2023-10-16,Murcia,True,735.35,CERRADA
1497,SIN001497,269,928,924,2022-05-06,Madrid,False,4777.14,ABIERTA
1498,SIN001498,538,595,448,2021-12-16,Palma,False,3868.63,ABIERTA
1499,SIN001499,473,6,113,2023-07-25,Alicante,True,821.62,CERRADA
1500,SIN001500,834,31,59,2020-04-30,Madrid,True,3124.52,CERRADA
1501,SIN001501,892,404,4,2024-06-24,Valencia,True,3258.31,EN_TRAMITE
1502,SIN001502,375,55,67,2021-11-11,Palma,False,2274.17,ABIERTA
1503,SIN001503,922,666,730,2021-12-12,Málaga,False,4793.45,CERRADA
1504,SIN001504,66,881,108,2022-10-02,Murcia,True,4113.77,CERRADA
1505,SIN001505,48,171,531,2024-08-13,Bilbao,False,2774.51,ABIERTA
1506,SIN001506,30,625,373,2023-09-22,Murcia,False,2696.4,EN_TRAMITE
1507,SIN001507,899,886,915,2023-01-02,Valencia,True,2183.37,ABIERTA
1508,SIN001508,779,382,698,2024-06-12,Murcia,True,465.03,EN_TRAMITE
1509,SIN001509,514,162,124,2023-12-28,Palma,False,4930.61,EN_TRAMITE
1510,SIN001510,761,429,309,2023-03-18,Valencia,False,333.25,CERRADA
1511,SIN001511,563,731,227,2024-02-17,Bilbao,True,635.79,EN_TRAMITE
1512,SIN001512,99,69,373,2022-02-05,Sevilla,True,1417.8,CERRADA
1513,SIN001513,334,125,614,2023-06-05,Bilbao,True,4656.34,EN_TRAMITE
1514,SIN001514,429,443,854,2020-01-04,Bilbao,True,582.56,ABIERTA
1515,SIN001515,711,824,171,2024-05-12,Sevilla,True,4767.16,EN_TRAMITE
1516,SIN001516,562,714,979,2023-01-29,Palma,True,586.86,ABIERTA
1517,SIN001517,710,802,983,2022-09-30,Málaga,False,2094.84,CERRADA
1518,SIN001518,509,591,641,2022-06-17,Palma,True,2082.37,ABIERTA
1519,SIN001519,33,164,331,2023-01-13,Zaragoza,False,2926.51,ABIERTA
1520,SIN001520,344,199,185,2022-11-04,Málaga,True,902.65,ABIERTA
1521,SIN001521,27,410,873,2020-05-18,Málaga,False,4705.02,ABIERTA
1522,SIN001522,377,854,538,2023-07-21,Málaga,True,4703.34,EN_TRAMITE
1523,SIN001523,903,690,49,2021-06-23,Alicante,True,2532.9,ABIERTA
1524,SIN001524,483,981,774,2023-12-17,Barcelona,False,2162.51,CERRADA
1525,SIN001525,710,70,571,2021-05-20,Palma,False,2311.23,CERRADA
1526,SIN001526,203,107,580,2021-05-27,Valencia,False,2053.11,EN_TRAMITE
1527,SIN001527,434,888,684,2020-04-30,Murcia,True,2209.66,EN_TRAMITE
1528,SIN001528,688,420,772,2020-06-07,Valencia,True,429.86,ABIERTA
1529,SIN001529,465,98,527,2023-01-24,Zaragoza,True,3351.02,EN_TRAMITE
1530,SIN001530,898,254,818,2020-06-16,Alicante,True,2917.42,CERRADA
1531,SIN001531,298,271,115,2024-09-08,Madrid,False,2612.09,ABIERTA
1532,SIN001532,959,563,677,2023-04-08,Palma,False,4302.06,CERRADA
1533,SIN001533,83,72,66,2021-05-28,Madrid,False,3729.69,ABIERTA
1534,SIN001534,475,71,938,2021-12-16,Alicante,True,1632.83,CERRADA
1535,SIN001535,119,924,468,2024-08-06,Madrid,True,4113.3,ABIERTA
1536,SIN001536,250,69,219,2021-12-22,Valencia,True,4841.41,EN_TRAMITE
1537,SIN001537,637,340,656,2024-05-10,Madrid,True,4077.15,CERRADA
1538,SIN001538,302,404,483,2020-08-16,Alicante,True,2135.29,EN_TRAMITE
1539,SIN001539,618,275,107,2024-02-26,Málaga,True,2260.8,CERRADA
1540,SIN001540,126,270,948,2022-04-28,Málaga,False,540.32,CERRADA
1541,SIN001541,749,404,271,2020-06-02,Sevilla,False,1271.06,ABIERTA
1542,SIN001542,106,202,34,2023-04-30,Murcia,True,1481.74,EN_TRAMITE
1543,SIN001543,316,135,274,2024-04-17,Madrid,False,3877.36,ABIERTA
1544,SIN001544,426,208,78,2022-05-31,Valencia,True,3044.51,CERRADA
1545,SIN001545,208,721,984,2020-07-09,Murcia,False,903.72,ABIERTA
1546,SIN001546,897,789,864,2024-08-26,Bilbao,True,1119.46,EN_TRAMITE
1547,SIN001547,784,666,685,2021-01-03,Barcelona,False,3606.33,ABIERTA
1548,SIN001548,220,607,510,2023-03-19,Madrid,True,1932.9,EN_TRAMITE
1549,SIN001549,968,197,635,2024-11-15,Barcelona,False,4045.19,EN_TRAMITE
1550,SIN001550,752,605,743,2022-11-15,Madrid,False,949.2,ABIERTA
1551,SIN001551,561,807,846,2024-12-19,Valencia,False,512.94,CERRADA
1552,SIN001552,469,231,384,2021-01-02,Murcia,False,2768.92,EN_TRAMITE
1553,SIN001553,121,413,19,2022-09-03,Málaga,False,1445.89,CERRADA
1554,SIN001554,278,706,181,2021-04-17,Barcelona,False,2163.91,CERRADA
1555,SIN001555,86,26,420,2022-04-04,Barcelona,True,4415.61,CERRADA
1556,SIN001556,81,253,725,2024-09-11,Alicante,True,4380.1,ABIERTA
1557,SIN001557,662,617,57,2020-10-22,Bilbao,False,3340.54,ABIERTA
1558,SIN001558,371,610,467,2024-08-03,Palma,True,4758.33,CERRADA
1559,SIN001559,804,894,419,2022-12-01,Palma,False,1715.44,CERRADA
1560,SIN001560,249,164,492,2020-04-01,Murcia,True,2939.01,ABIERTA
1561,SIN001561,906,598,589,2023-03-25,Murcia,True,368.73,EN_TRAMITE
1562,SIN001562,493,792,262,2020-02-24,Barcelona,False,3373.56,CERRADA
1563,SIN001563,526,790,127,2020-04-04,Valencia,True,960.68,CERRADA
1564,SIN001564,33,394,530,2024-05-20,Alicante,True,995.69,EN_TRAMITE
1565,SIN001565,324,509,660,2024-11-28,Zaragoza,False,2669.89,EN_TRAMITE
1566,SIN001566,93,142,885,2022-08-11,Sevilla,True,1640.95,ABIERTA
1567,SIN001567,960,607,490,2022-01-13,Madrid,True,949.94,EN_TRAMITE
1568,SIN001568,907,113,666,2021-12-24,Madrid,True,772.96,CERRADA
1569,SIN001569,674,766,98,2022-12-16,Madrid,False,2573.99,EN_TRAMITE
1570,SIN001570,691,212,876,2020-12-25,Bilbao,False,2838.31,CERRADA
1571,SIN001571,954,795,589,2020-05-04,Murcia,False,924.03,EN_TRAMITE
1572,SIN001572,112,344,755,2022-07-10,Zaragoza,False,2111.75,EN_TRAMITE
1573,SIN001573,99,250,234,2023-11-16,Bilbao,False,1993.95,ABIERTA
1574,SIN001574,512,519,721,2024-08-21,Málaga,True,2981.33,EN_TRAMITE
1575,SIN001575,799,121,442,2023-06-23,Barcelona,False,2736.99,EN_TRAMITE
1576,SIN001576,391,417,921,2023-08-05,Alicante,True,4205.92,ABIERTA
1577,SIN001577,920,332,979,2022-03-07,Valencia,True,1057.85,CERRADA
1578,SIN001578,839,961,425,2022-07-10,Murcia,False,1872.09,EN_TRAMITE
1579,SIN001579,923,102,804,2022-12-12,Barcelona,False,4965.38,EN_TRAMITE
1580,SIN001580,562,919,935,2024-03-12,Murcia,False,716.82,ABIERTA
1581,SIN001581,143,468,588,2022-02-02,Bilbao,True,1598.31,ABIERTA
1582,SIN001582,264,293,83,2022-01-22,Murcia,True,893.08,ABIERTA
1583,SIN001583,475,379,157,2024-05-06,Bilbao,False,2396.7,EN_TRAMITE
1584,SIN001584,875,95,811,2020-06-13,Bilbao,False,767.98,CERRADA
1585,SIN001585,334,890,539,2021-09-22,Bilbao,False,4514.63,EN_TRAMITE
1586,SIN001586,134,205,171,2021-11-28,Barcelona,False,823.84,ABIERTA
1587,SIN001587,624,188,192,2022-05-19,Madrid,True,2305.62,ABIERTA
1588,SIN001588,861,635,407,2021-12-05,Madrid,False,4796.37,EN_TRAMITE
1589,SIN001589,15,632,454,2022-02-24,Alicante,True,1740.63,ABIERTA
1590,SIN001590,795,800,853,2020-09-24,Madrid,True,3137.81,ABIERTA
1591,SIN001591,162,818,838,2021-08-17,Málaga,True,662.47,EN_TRAMITE
1592,SIN001592,469,750,343,2023-01-04,Barcelona,True,3651.88,EN_TRAMITE
1593,SIN001593,465,257,729,2020-02-09,Murcia,False,2068.89,CERRADA
1594,SIN001594,965,107,611,2021-08-25,Madrid,True,4474.01,EN_TRAMITE
1595,SIN001595,928,109,441,2020-06-06,Málaga,False,4522.66,ABIERTA
1596,SIN001596,26,211,915,2020-05-06,Murcia,False,2433.5,EN_TRAMITE
1597,SIN001597,302,459,95,2020-07-02,Alicante,False,865.16,ABIERTA
1598,SIN001598,446,112,513,2024-06-07,Madrid,False,3232.58,CERRADA
1599,SIN001599,484,378,43,2021-01-31,Málaga,True,4144.76,ABIERTA
1600,SIN001600,145,112,777,2020-05-13,Murcia,False,1536.74,CERRADA
1601,SIN001601,813,219,737,2024-04-02,Barcelona,True,4829.15,EN_TRAMITE
1602,SIN001602,834,86,556,2021-10-31,Murcia,True,687.13,ABIERTA
1603,SIN001603,650,932,846,2020-08-24,Murcia,True,611.04,ABIERTA
1604,SIN001604,966,295,670,2022-01-18,Málaga,False,1470.97,ABIERTA
1605,SIN001605,427,643,14,2023-11-27,Málaga,False,3194.36,ABIERTA
1606,SIN001606,406,178,413,2020-09-23,Zaragoza,True,1022.34,CERRADA
1607,SIN001607,906,759,688,2024-02-25,Alicante,True,2338.69,EN_TRAMITE
1608,SIN001608,11,745,400,2022-12-17,Barcelona,True,2684.3,EN_TRAMITE
1609,SIN001609,999,799,249,2022-02-16,Bilbao,False,4005.96,CERRADA
1610,SIN001610,282,79,508,2024-01-01,Murcia,True,1697.28,ABIERTA
1611,SIN001611,982,396,886,2022-08-29,Zaragoza,True,812.25,CERRADA
1612,SIN001612,130,261,618,2024-10-12,Valencia,True,1465.81,ABIERTA
1613,SIN001613,866,971,377,2024-08-02,Sevilla,False,4354.13,CERRADA
1614,SIN001614,703,229,394,2023-02-13,Madrid,False,3184.9,EN_TRAMITE
1615,SIN001615,907,633,951,2020-01-03,Zaragoza,False,4624.12,ABIERTA
1616,SIN001616,70,465,111,2022-10-30,Valencia,False,3484.21,ABIERTA
1617,SIN001617,388,90,121,2022-01-09,Barcelona,True,1201.77,CERRADA
1618,SIN001618,581,835,890,2024-08-30,Bilbao,True,3549.07,CERRADA
1619,SIN001619,680,365,53,2021-01-04,Málaga,True,2358.37,ABIERTA
1620,SIN001620,602,655,415,2023-07-23,Palma,False,3544.59,EN_TRAMITE
1621,SIN001621,425,17,701,2021-11-10,Zaragoza,False,3625.54,ABIERTA
1622,SIN001622,948,937,449,2022-05-01,Zaragoza,False,1481.32,ABIERTA
1623,SIN001623,823,351,285,2021-10-10,Alicante,True,3798.23,EN_TRAMITE
1624,SIN001624,567,569,670,2021-03-07,Bilbao,True,2723.43,EN_TRAMITE
1625,SIN001625,378,973,425,2022-12-20,Zaragoza,False,1135.7,CERRADA
1626,SIN001626,203,570,145,2020-05-29,Alicante,True,4146.39,CERRADA
1627,SIN001627,442,639,546,2022-02-27,Palma,False,2642.84,ABIERTA
1628,SIN001628,866,805,802,2024-03-05,Valencia,True,4298.15,ABIERTA
1629,SIN001629,529,806,422,2024-02-22,Palma,False,3645.24,CERRADA
1630,SIN001630,976,696,735,2024-04-06,Valencia,False,4073.99,EN_TRAMITE
1631,SIN001631,849,185,564,2024-03-05,Palma,True,2791.75,ABIERTA
1632,SIN001632,476,32,55,2020-12-03,Murcia,True,1177.49,ABIERTA
1633,SIN001633,789,692,352,2024-11-20,Palma,True,1467.22,ABIERTA
1634,SIN001634,510,148,151,2022-05-02,Valencia,True,2080.38,CERRADA
1635,SIN001635,958,388,375,2020-04-26,Málaga,True,4385.71,ABIERTA
1636,SIN001636,602,377,910,2023-02-19,Madrid,False,2996.68,CERRADA
1637,SIN001637,842,591,701,2022-10-31,Alicante,True,2495.51,EN_TRAMITE
1638,SIN001638,805,497,884,2022-09-11,Murcia,False,1935.04,ABIERTA
1639,SIN001639,227,171,555,2023-03-06,Sevilla,True,667.51,ABIERTA
1640,SIN001640,349,172,148,2023-06-03,Palma,True,4771.3,EN_TRAMITE
1641,SIN001641,838,460,333,2023-04-02,Sevilla,False,1416.95,CERRADA
1642,SIN001642,874,876,478,2022-06-17,Alicante,True,4590.5,EN_TRAMITE
1643,SIN001643,484,897,175,2023-09-26,Sevilla,True,1343.55,CERRADA
1644,SIN001644,8,736,179,2024-09-05,Alicante,True,4520.55,EN_TRAMITE
1645,SIN001645,360,662,113,2022-10-10,Sevilla,False,1120.05,ABIERTA
1646,SIN001646,904,651,814,2023-08-14,Madrid,True,4239.28,EN_TRAMITE
1647,SIN001647,334,671,250,2021-02-02,Barcelona,True,2214.76,CERRADA
1648,SIN001648,794,780,694,2021-04-03,Palma,False,410.17,ABIERTA
1649,SIN001649,156,80,237,2022-09-10,Zaragoza,False,1067.37,CERRADA
1650,SIN001650,393,841,446,2020-07-30,Madrid,True,2429.88,EN_TRAMITE
1651,SIN001651,606,502,978,2022-08-28,Alicante,False,510.23,EN_TRAMITE
1652,SIN001652,670,609,625,2024-10-18,Valencia,True,924.72,EN_TRAMITE
1653,SIN001653,137,446,607,2022-11-02,Valencia,True,3473.91,EN_TRAMITE
1654,SIN001654,306,94,615,2020-08-25,Barcelona,True,1497.18,ABIERTA
1655,SIN001655,262,129,865,2020-08-27,Alicante,False,1714.92,ABIERTA
1656,SIN001656,280,651,372,2020-10-22,Madrid,True,4428.22,ABIERTA
1657,SIN001657,504,697,389,2024-05-12,Barcelona,True,3906.17,EN_TRAMITE
1658,SIN001658,38,405,324,2021-04-13,Madrid,False,4319.75,EN_TRAMITE
1659,SIN001659,278,43,408,2022-09-07,Valencia,True,2550.91,CERRADA
1660,SIN001660,673,435,199,2021-03-29,Valencia,True,767.77,CERRADA
1661,SIN001661,184,24,774,2022-02-10,Barcelona,True,1171.48,EN_TRAMITE
1662,SIN001662,135,489,45,2020-06-29,Sevilla,False,4448.99,CERRADA
1663,SIN001663,506,759,304,2024-02-01,Murcia,False,2176.53,CERRADA
1664,SIN001664,940,360,872,2020-02-28,Sevilla,False,1015.13,CERRADA
1665,SIN001665,21,518,928,2021-01-05,Palma,True,1194.11,ABIERTA
1666,SIN001666,69,346,223,2022-10-03,Bilbao,False,1493.24,ABIERTA
1667,SIN001667,45,331,57,2022-01-14,Zaragoza,True,2327.73,ABIERTA
1668,SIN001668,185,830,357,2023-06-25,Madrid,False,1580.18,ABIERTA
1669,SIN001669,524,32,184,2024-06-29,Alicante,True,4763.92,CERRADA
1670,SIN001670,524,239,520,2022-02-09,Madrid,False,1379.24,ABIERTA
1671,SIN001671,182,731,538,2023-09-24,Sevilla,True,466.32,ABIERTA
1672,SIN001672,852,873,865,2020-03-16,Madrid,False,1280.53,CERRADA
1673,SIN001673,869,629,855,2023-01-22,Palma,False,4522.6,ABIERTA
1674,SIN001674,214,928,648,2022-10-29,Madrid,False,1349.15,ABIERTA
1675,SIN001675,459,806,284,2020-01-22,Valencia,True,4887.95,ABIERTA
1676,SIN001676,850,927,58,2022-05-20,Palma,True,4957.82,CERRADA
1677,SIN001677,363,885,819,2022-06-02,Málaga,False,4982.82,ABIERTA
1678,SIN001678,47,666,344,2021-08-19,Murcia,True,2826.91,CERRADA
1679,SIN001679,81,368,105,2024-10-20,Palma,True,2122.02,ABIERTA
1680,SIN001680,44,488,334,2022-03-26,Bilbao,False,1972.35,EN_TRAMITE
1681,SIN001681,547,790,358,2021-04-14,Barcelona,False,2767.07,CERRADA
1682,SIN001682,40,567,197,2022-09-18,Palma,True,874.93,ABIERTA
1683,SIN001683,799,227,598,2022-01-19,Murcia,True,4571.75,ABIERTA
1684,SIN001684,178,443,504,2020-06-19,Murcia,True,1904.46,CERRADA
